COUNTY,TOWN,VILL,DPP,KMT,TPP,NPP,MEDIAN,SD
屏東縣,高樹鄉,廣福村,0.5431164901664145,0.26777609682299547,0.1422087745839637,0.007564296520423601,394,589.69
屏東縣,高樹鄉,廣興村,0.5007496251874063,0.2848575712143928,0.1619190404797601,0.019490254872563718,332,408.23
屏東縣,高樹鄉,舊庄村,0.573208722741433,0.24143302180685358,0.12461059190031153,0.018691588785046728,382,534.96
屏東縣,高樹鄉,田子村,0.5341074020319303,0.24383164005805516,0.1567489114658926,0.011611030478955007,373,414.05
屏東縣,高樹鄉,鹽樹村,0.5632754342431762,0.2667493796526055,0.12531017369727046,0.011166253101736972,347,590.69
屏東縣,高樹鄉,新南村,0.5361702127659574,0.251063829787234,0.14148936170212767,0.018085106382978722,372,751.89
屏東縣,三地門鄉,大社村,0.1282051282051282,0.6688034188034188,0.1452991452991453,0.010683760683760684,424,347.07
屏東縣,三地門鄉,德文村,0.1742627345844504,0.5764075067024129,0.18230563002680966,0.00804289544235925,437,318.07
屏東縣,三地門鄉,達來村,0.1926605504587156,0.6513761467889908,0.12844036697247707,0.0,458,347.26
屏東縣,三地門鄉,三地村,0.12431941923774954,0.7087114337568058,0.11524500907441017,0.017241379310344827,394,494.64
屏東縣,三地門鄉,賽嘉村,0.12836438923395446,0.6977225672877847,0.11180124223602485,0.008281573498964804,411,298.75
屏東縣,三地門鄉,口社村,0.20714285714285716,0.6357142857142857,0.11666666666666667,0.014285714285714285,499,876.49
屏東縣,三地門鄉,馬兒村,0.19831223628691982,0.5991561181434599,0.10126582278481013,0.012658227848101266,389,253.36
屏東縣,三地門鄉,安坡村,0.19076923076923077,0.6492307692307693,0.11076923076923077,0.012307692307692308,375,295.67
屏東縣,三地門鄉,青山村,0.10606060606060606,0.7077922077922078,0.13636363636363635,0.015151515151515152,473,951.34
屏東縣,三地門鄉,青葉村,0.1185682326621924,0.6756152125279642,0.15212527964205816,0.015659955257270694,411,273.5
屏東縣,霧臺鄉,霧台村,0.19408740359897173,0.5989717223650386,0.15938303341902313,0.015424164524421594,418,388.24
屏東縣,霧臺鄉,吉露村,0.19718309859154928,0.5845070422535211,0.16901408450704225,0.007042253521126761,480,349.95
屏東縣,霧臺鄉,阿禮村,0.10300429184549356,0.7124463519313304,0.12446351931330472,0.02145922746781116,406,435.67
屏東縣,霧臺鄉,好茶村,0.2627551020408163,0.5408163265306123,0.11989795918367346,0.012755102040816327,445,420.42
屏東縣,霧臺鄉,佳暮村,0.09022556390977443,0.7180451127819549,0.13157894736842105,0.018796992481203006,431,342.44
屏東縣,霧臺鄉,大武村,0.18092105263157895,0.6480263157894737,0.08223684210526316,0.013157894736842105,486,429.35
屏東縣,瑪家鄉,瑪家村,0.19130434782608696,0.6463768115942029,0.13333333333333333,0.011594202898550725,487,460.78
屏東縣,瑪家鄉,北葉村,0.16896551724137931,0.6344827586206897,0.13275862068965516,0.017241379310344827,443,360.4
屏東縣,瑪家鄉,三和村,0.12345679012345678,0.6835607537361923,0.1397011046133853,0.012345679012345678,465,507.35
屏東縣,瑪家鄉,凉山村,0.12465373961218837,0.6703601108033241,0.15373961218836565,0.019390581717451522,385,373.66
屏東縣,瑪家鄉,佳義村,0.20485584218512898,0.5842185128983308,0.15629742033383914,0.018209408194233688,462,404.41
屏東縣,瑪家鄉,排灣村,0.17592592592592593,0.6111111111111112,0.16666666666666666,0.0030864197530864196,484,328.72
屏東縣,九如鄉,九清村,0.5892156862745098,0.1980392156862745,0.15588235294117647,0.021568627450980392,447,608.05
屏東縣,九如鄉,九塊村,0.556237218813906,0.23824130879345604,0.14826175869120656,0.02044989775051125,387,472.58
屏東縣,九如鄉,九明村,0.5433715220949263,0.2144026186579378,0.1718494271685761,0.014729950900163666,404,599.71
屏東縣,九如鄉,大坵村,0.4668335419274093,0.28410513141426785,0.18648310387984982,0.012515644555694618,355,462.49
屏東縣,九如鄉,玉水村,0.562962962962963,0.24444444444444444,0.12469135802469136,0.01728395061728395,383,539.95
屏東縣,九如鄉,玉泉村,0.49178832116788324,0.2773722627737226,0.16058394160583941,0.020985401459854013,367,702.91
屏東縣,九如鄉,東寧村,0.5099878934624698,0.2339588377723971,0.17584745762711865,0.0211864406779661,448,643.89
屏東縣,九如鄉,三塊村,0.5758176412289395,0.17244796828543113,0.1823587710604559,0.011892963330029732,378,418.11
屏東縣,九如鄉,耆老村,0.5650172612197929,0.21979286536248563,0.1518987341772152,0.009205983889528193,425,533.27
屏東縣,九如鄉,後庄村,0.5959677419354839,0.19435483870967743,0.15,0.008870967741935484,423,682.07
屏東縣,九如鄉,洽興村,0.5447470817120622,0.24027237354085604,0.14299610894941633,0.010700389105058366,363,427.85
屏東縣,鹽埔鄉,鹽北村,0.3660477453580902,0.4270557029177719,0.15384615384615385,0.014146772767462422,417,514.64
屏東縣,鹽埔鄉,鹽中村,0.37905405405405407,0.3918918918918919,0.15945945945945947,0.016891891891891893,424,574.01
屏東縣,鹽埔鄉,鹽南村,0.34747292418772563,0.4332129963898917,0.15703971119133575,0.015342960288808664,438,623.17
屏東縣,鹽埔鄉,仕絨村,0.33996937212863704,0.40428790199081166,0.20980091883614088,0.01225114854517611,342,487.21
屏東縣,鹽埔鄉,高朗村,0.4601975595583963,0.3004067402672865,0.1841952353282975,0.013945380592678676,400,569.65
屏東縣,鹽埔鄉,振興村,0.48722627737226276,0.29744525547445255,0.14507299270072993,0.010036496350364963,376,559.81
屏東縣,鹽埔鄉,久愛村,0.4359861591695502,0.3737024221453287,0.13494809688581316,0.015570934256055362,351,517.35
屏東縣,鹽埔鄉,新圍村,0.511011011011011,0.2222222222222222,0.2002002002002002,0.01701701701701702,388,433.02
屏東縣,鹽埔鄉,新二村,0.4147321428571429,0.3299107142857143,0.17767857142857144,0.020089285714285716,407,466.55
屏東縣,鹽埔鄉,彭厝村,0.41602465331278893,0.32819722650231126,0.18335901386748846,0.02157164869029276,441,585.34
屏東縣,鹽埔鄉,洛陽村,0.44779116465863456,0.3463855421686747,0.14056224899598393,0.015060240963855422,357,446.1
屏東縣,鹽埔鄉,永隆村,0.49025069637883006,0.2562674094707521,0.17827298050139276,0.013927576601671309,411,436.56
屏東縣,長治鄉,進興村,0.4460119370591427,0.31904503526858385,0.17525773195876287,0.018448182311448725,452,584.42
屏東縣,長治鄉,新潭村,0.39027237354085603,0.3556420233463035,0.18638132295719845,0.026848249027237352,470,593.8
屏東縣,長治鄉,潭頭村,0.4390955506929249,0.31291028446389496,0.18818380743982493,0.021152443471918306,472,615.8
屏東縣,長治鄉,香楊村,0.38942552109811895,0.3431621759023894,0.20386375190645653,0.030503304524656837,473,822.01
屏東縣,長治鄉,長興村,0.4107883817427386,0.3582295988934993,0.16874135546334718,0.016597510373443983,456,791.74
屏東縣,長治鄉,崙上村,0.4348206474190726,0.310586176727909,0.1837270341207349,0.020122484689413824,429,587.36
屏東縣,長治鄉,德榮村,0.4961139896373057,0.2551813471502591,0.18911917098445596,0.02072538860103627,394,628.39
屏東縣,長治鄉,德和村,0.5487804878048781,0.21747967479674796,0.17276422764227642,0.01016260162601626,343,556.49
屏東縣,長治鄉,復興村,0.5004926108374385,0.30738916256157633,0.1399014778325123,0.019704433497536946,351,511.78
屏東縣,長治鄉,德成村,0.465,0.335,0.14666666666666667,0.013333333333333334,440,615.95
屏東縣,長治鄉,德協村,0.46021220159151194,0.3037135278514589,0.16710875331564987,0.023872679045092837,421,503.96
屏東縣,長治鄉,繁昌村,0.5008944543828264,0.26118067978533094,0.15831842576028624,0.03398926654740608,392,571.71
屏東縣,長治鄉,繁榮村,0.49031476997578693,0.28087167070217917,0.16585956416464892,0.020581113801452784,379,755.02
屏東縣,長治鄉,繁隆村,0.43915343915343913,0.3664021164021164,0.1388888888888889,0.018518518518518517,446,461.48
屏東縣,長治鄉,繁華村,0.5168612191958496,0.22762645914396887,0.16601815823605706,0.020103761348897537,391,461.76
屏東縣,長治鄉,榮華村,0.226,0.574,0.152,0.018,355,534.52
屏東縣,麟洛鄉,新田村,0.47965879265091865,0.29068241469816275,0.16076115485564305,0.017716535433070866,442,569.96
屏東縣,麟洛鄉,麟頂村,0.47772657450076805,0.3102918586789555,0.15668202764976957,0.016897081413210446,419,932.22
屏東縣,麟洛鄉,麟蹄村,0.500467726847521,0.2637979420018709,0.1618334892422825,0.0205799812909261,402,641.98
屏東縣,麟洛鄉,麟趾村,0.5060908084163898,0.2763012181616833,0.1539313399778516,0.024916943521594685,452,652.12
屏東縣,麟洛鄉,田中村,0.5324232081911263,0.2502844141069397,0.1558589306029579,0.022753128555176336,458,671.15
屏東縣,麟洛鄉,田心村,0.49761526232114467,0.287758346581876,0.1494435612082671,0.022257551669316374,472,620.7
屏東縣,麟洛鄉,田道村,0.49480249480249483,0.28274428274428276,0.15176715176715178,0.014553014553014554,396,745.05
屏東縣,屏東市,大同里,0.4657070279424217,0.3082133784928027,0.15749364944961897,0.026248941574936496,453,899.6
屏東縣,屏東市,光榮里,0.4590017825311943,0.3065953654188948,0.16844919786096257,0.01871657754010695,446,663.43
屏東縣,屏東市,大埔里,0.4897260273972603,0.2833904109589041,0.1703767123287671,0.021404109589041095,377,525.36
屏東縣,屏東市,維新里,0.47309833024118736,0.3098330241187384,0.15151515151515152,0.02040816326530612,429,669.3
屏東縣,屏東市,楠樹里,0.49793672627235214,0.26822558459422285,0.16781292984869325,0.02200825309491059,423,899.27
屏東縣,屏東市,金泉里,0.532051282051282,0.2705128205128205,0.12307692307692308,0.03076923076923077,382,765.78
屏東縣,屏東市,橋南里,0.43274244004171014,0.32429614181439,0.18039624608967675,0.020855057351407715,544,999.47
屏東縣,屏東市,橋北里,0.41895604395604397,0.35714285714285715,0.1565934065934066,0.023351648351648352,389,599.11
屏東縣,屏東市,大連里,0.33278309673159456,0.42027071640805547,0.17761637504126773,0.029382634532849124,494,800.43
屏東縣,屏東市,豐年里,0.34623044096728306,0.40483641536273113,0.18890469416785205,0.021052631578947368,507,944.85
屏東縣,屏東市,豐田里,0.37620331151328457,0.3581055063534848,0.18944936465152099,0.03273007316134001,431,724.85
屏東縣,屏東市,豐榮里,0.4053156146179402,0.36766334440753046,0.16168327796234774,0.02159468438538206,449,874.56
屏東縣,屏東市,豐源里,0.360484544695071,0.379281537176274,0.1883876357560568,0.026733500417710943,483,684.96
屏東縣,屏東市,長春里,0.3675819309123118,0.34012400354295835,0.2108060230292294,0.029229406554472984,453,784.55
屏東縣,屏東市,瑞光里,0.36361800928730065,0.3751261861498082,0.19362002826569755,0.02523722996163941,477,807.89
屏東縣,屏東市,湖南里,0.5662482566248257,0.199442119944212,0.18131101813110181,0.022315202231520222,367,450.8
屏東縣,屏東市,湖西里,0.5806772908366534,0.199203187250996,0.15338645418326693,0.027888446215139442,425,553.76
屏東縣,屏東市,歸心里,0.564276048714479,0.20433017591339647,0.15832205683355885,0.014884979702300407,340,540.65
屏東縣,屏東市,清溪里,0.37684210526315787,0.3519298245614035,0.20280701754385966,0.027719298245614036,443,540.19
屏東縣,屏東市,大武里,0.39887436456063907,0.3525780682643428,0.17919389978213507,0.023420479302832243,435,661.56
